cliente_id,nombre,email,telefono,edad,genero,ciudad,categoria_producto,monto_compra,salario_mensual,score_satisfaccion,metodo_pago,fecha_registro,fecha_ultima_compra,estado_cliente,num_compras,region
796,Pedro Flores,usuario796@gmail.com,3122411490,23,MASCULINO,Manizales,HOGAR,406669.62,2386519.21,8.2,,07 Feb 2024,2023/05/03,Activo,4.0,Occidente
797,Sandra Martínez,usuario797@empresa.co,3121453098,19,MASCULINO,Pereira,electronica,487695.59,3565406.69,9.9,efectivo,2021-06-21,08/06/2024,Pendiente,11.0,Occidente
798,Juan Gómez,usuario798@hotmail.com,,24,Male,Manizales,HOGAR,8267.78,3470454.14,8.8,efectivo,2024-02-26,14/11/2023,activo,17.0,
799,Natalia Rivera,usuario799@gmail.com,3158925880,59,,Manizales,HOGAR,35536.68,4829318.7,,Tarjeta Crédito,2024/09/18,22/04/2024,Cancelado,21.0,Centro
800,Pedro Torres,usuario800@empresa.co,,27,M,BOGOTA,electronica,,2772089.0,8.3,Nequi,2024-07-25,10-04-2021,Activo,23.0,
801,Carlos Flores,usuario801@yahoo.com,3207880007,36,Masculino,Bucaramanga,Hogar,68382.6,4753392.37,2.6,TARJETA CREDITO,2021/02/09,2022-01-15,Pendiente,39.0,Oriente
802,Ana Ramírez,usuario802@empresa.co,,48,Male,Santa Marta,Hogar,857943.59,4266934.9,8.9,Tarjeta Débito,12-02-2023,10-11-2024,Cancelado,4.0,Centro
803,Carlos García,usuario803@gmail.com,3204279801,26,Female,Barranquilla,deportes,60414.18,2351374.84,6.9,PSE,2022-07-27,2021/02/24,Cancelado,5.0,
804,Juan Rodríguez,usuario804@outlook.com,N/A,48,m,Medellín,Tecnología,47484.79,3066576.13,8.2,Efectivo,31-01-2021,14/09/2023,Cancelado,28.0,Occidente
805,Laura Sánchez,usuario805@yahoo.com,3015176063,18,MASCULINO,Barranquilla,Alimentos,236401.55,2977416.94,8.8,Tarjeta Crédito,,02-22-2023,ACTIVO,5.0,Norte
806,Diana López,usuario806@empresa.co,3014929696,19,F,BOGOTA,deportes,190886.26,4627365.68,4.6,PSE,2023-07-29,,Cancelado,9.0,
807,Carlos Pérez,usuario807@outlook.com,3012525632,71,m,BOGOTA,electronica,126319.28,,7.7,tarjeta débito,2022-02-02,22/10/2020,inactivo,30.0,Norte
808,Luis Gómez,usuario808@gmail.com,3106759733,64,f,BOGOTA,alimentos,441484.2,3458096.75,1.0,Tarjeta Crédito,13 Jan 2022,2024-04-16,Pendiente,14.0,Norte
809,Luis Flores,usuario809@empresa.co,3108410823,45,f,Medellín,Tecnología,,2760321.15,5.5,pse,01-10-2020,2021-12-10,ACTIVO,44.0,Sur
810,Andrés Rodríguez,usuario810@outlook.com,3006647113,36,m,Cali,HOGAR,992826.23,0.0,7.6,,24-03-2020,27 Mar 2020,Cancelado,38.0,Oriente
811,Miguel Pérez,usuario811@yahoo.com,3209892402,25,f,Cúcuta,ROPA,28457.5,3843985.03,4.5,PSE,2023-03-02,08 Oct 2023,activo,27.0,Sur
812,Jorge González,usuario812@hotmail.com,3128371765,,F,Manizales,electronica,193923.56,4795939.51,2.8,Tarjeta Débito,,2020/04/11,Pendiente,22.0,Norte
813,Laura Martínez,usuario813@yahoo.com,3007418118,68,F,Santa Marta,Electrónica,242395.24,2238514.6,,tarjeta débito,2023-02-08,13/04/2023,activo,12.0,Norte
814,Pedro Flores,usuario814@hotmail.com,3004768978,22,FEMENINO,Bucaramanga,deportes,70720.19,4918094.92,1.9,TARJETA CREDITO,15 Feb 2024,07-24-2023,activo,43.0,Sur
815,María Rodríguez,usuario815@hotmail.com,3204693507,75,f,Bucaramanga,electronica,224287.54,3119762.77,8.5,TARJETA CREDITO,02-21-2020,2024-05-12,ACTIVO,1.0,Oriente
816,Carlos García,usuario816@outlook.com,3151270174,52,f,Cali,Tecnología,,4411220.87,9.2,efectivo,2023-04-09,18-08-2023,ACTIVO,18.0,Centro
817,,usuario817@yahoo.com,3012754976,,Female,Cúcuta,Tecnología,58816.03,2726631.3,,Tarjeta Débito,24 Feb 2023,10-28-2024,Inactivo,32.0,Norte
818,Diana Sánchez,usuario818@outlook.com,3116239650,33,f,Pereira,Alimentos,285695.58,3373392.48,11.0,TARJETA CREDITO,12/12/2024,25/02/2022,Pendiente,21.0,Oriente
819,Paola García,usuario819@gmail.com,3011167536,36,Male,Cartagena,electronica,127328.79,3823789.6,,pse,,04/05/2020,pendiente,26.0,Norte
820,Miguel Sánchez,usuario820@yahoo.com,3104805920,57,Femenino,Santa Marta,ROPA,570373.11,2526572.24,,efectivo,2021/04/16,30/11/2021,activo,41.0,Centro
821,Juan Rodríguez,usuario821@outlook.com,3104765677,54,Female,BOGOTA,Hogar,163235.35,2670015.45,9.4,PSE,05-14-2020,01/10/2020,inactivo,1.0,
822,María Gómez,usuario822@gmail.com,3013241466,60,,Cúcuta,Electrónica,118153.36,3760253.88,3.2,Efectivo,16/12/2024,2022-10-20,Inactivo,9.0,
823,Sandra Pérez,usuario823@gmail.com,3117053489,51,Male,BOGOTA,HOGAR,59374.02,2544912.72,5.5,tarjeta débito,02-25-2021,11-04-2022,Inactivo,5.0,Occidente
824,Luis Ramírez,usuario824@outlook.com,,22,Masculino,Barranquilla,Electrónica,6784.61,2969999.77,100.0,Nequi,24 Jul 2020,2024-05-01,inactivo,49.0,Sur
825,Juan Flores,usuario825@gmail.com,3003926493,52,F,Cúcuta,Electrónica,288168.17,2264035.74,6.0,Nequi,07 Oct 2021,05/03/2024,Inactivo,45.0,Centro
826,Laura Torres,usuario826@empresa.co,3009477413,50,f,Santa Marta,Electrónica,286696.9,2236789.84,,Efectivo,04-23-2023,01/09/2020,Cancelado,3.0,Oriente
827,Ana Rodríguez,usuario827@outlook.com,3209946886,42,FEMENINO,Santa Marta,Electrónica,332479.16,2255772.5,9.0,Tarjeta Crédito,27/05/2023,2021/04/22,inactivo,37.0,Oriente
828,Andrés López,usuario828@gmail.com,3157501110,20,M,CALI,Hogar,,3565468.12,9.0,Nequi,03-12-2024,2020-01-04,inactivo,21.0,
829,,usuario829@empresa.co,3122046228,41,Female,medellin,HOGAR,142916.48,,9.9,PSE,18-07-2020,08-03-2020,activo,42.0,Centro
830,Natalia García,usuario830@empresa.co,3201875658,19,f,medellin,Ropa,296075.82,3297580.1,7.4,TARJETA CREDITO,12-11-2020,,Inactivo,5.0,Occidente
831,Ana Rodríguez,usuario831@gmail.com,3118813952,22,,BOGOTA,Electrónica,141225.33,4468581.65,9.9,TARJETA CREDITO,08 Dec 2024,06-04-2021,Activo,30.0,Sur
832,Carlos Ramírez,usuario832@yahoo.com,3202140066,64,MASCULINO,barranquilla,alimentos,190450.72,3836340.43,3.3,Nequi,2024-09-18,02-07-2022,Cancelado,20.0,Norte
833,Juan Martínez,usuario833@outlook.com,3015764947,24,m,Pereira,Deportes,715812.6,4413247.27,3.6,Nequi,2024-05-31,30/11/2024,inactivo,50.0,Norte
834,Pedro Flores,usuario834@outlook.com,3151661893,65,MASCULINO,Medellín,Ropa,167929.05,3503682.23,5.2,TARJETA CREDITO,2021-07-02,28/11/2023,Activo,7.0,Norte
835,Diana Pérez,usuario835@empresa.co,3201461964,26,Masculino,barranquilla,Alimentos,228608.82,4623227.08,8.8,,12-12-2020,20-11-2020,Activo,31.0,
836,Diana López,usuario836@hotmail.com,3112083454,,Female,medellin,ROPA,623657.08,2124934.85,6.7,Efectivo,2020-09-03,,Cancelado,15.0,Centro
837,Sandra González,usuario837@outlook.com,3159270370,70,f,Medellín,Tecnología,84206.29,4317571.21,,Tarjeta Débito,2021-11-23,2021-05-04,Inactivo,49.0,Sur
838,,usuario838@hotmail.com,3113327093,71,MASCULINO,Barranquilla,Electrónica,61024.93,3990494.04,4.1,Nequi,2021/11/24,,ACTIVO,47.0,
839,Sandra Sánchez,usuario839@outlook.com,3114017611,47,FEMENINO,Cúcuta,Electrónica,273128.64,3076586.62,2.5,TARJETA CREDITO,25/06/2024,,activo,8.0,Norte
840,Paola Rivera,usuario840@gmail.com,3201648485,48,Masculino,Bucaramanga,deportes,112945.92,3248785.99,5.3,TARJETA CREDITO,07-03-2024,02-05-2022,activo,35.0,Centro
841,Natalia Torres,usuario841@empresa.co,3128378480,69,Femenino,Bucaramanga,Ropa,81576.19,2159947.0,5.8,TARJETA CREDITO,29-01-2021,2020/12/03,Inactivo,18.0,Centro
842,Ana Torres,usuario842@empresa.co,3116678179,63,M,Cartagena,Electrónica,343134.22,5235853.46,5.0,Nequi,2021-01-24,27-06-2024,activo,31.0,
843,Jorge García,usuario843@yahoo.com,3154329514,47,Male,Barranquilla,Hogar,223887.66,4033676.51,5.2,efectivo,2020-06-08,14 Jun 2022,ACTIVO,2.0,Oriente
844,,usuario844@hotmail.com,3119157341,,f,Cartagena,Ropa,25385.71,3387404.93,6.4,Efectivo,07-31-2023,17 Oct 2021,activo,1.0,Occidente
845,Laura Martínez,usuario845@yahoo.com,3114492184,68,f,Bogotá,Alimentos,340116.87,2924240.12,,Tarjeta Débito,2021/09/29,06-26-2022,Inactivo,,Sur
846,Diana Martínez,usuario846@outlook.com,3103099471,20,m,Bucaramanga,HOGAR,77836.05,4934787.75,2.0,,07-10-2022,,activo,12.0,Occidente
847,Jorge López,usuario847@empresa.co,3009562873,37,,Cartagena,Electrónica,,1895321.56,4.8,,14 Sep 2023,26 Jan 2024,pendiente,2.0,Centro
848,Juan Martínez,usuario848@empresa.co,3012822928,70,m,  Cartagena  ,alimentos,77985.37,2641731.57,5.6,tarjeta débito,20-05-2020,28 Oct 2024,activo,27.0,
849,Sandra Pérez,usuario849@hotmail.com,3129473913,34,Femenino,BOGOTA,Tecnología,175875.95,2542831.43,5.2,Tarjeta Crédito,2022/01/26,03-23-2021,ACTIVO,38.0,
850,Pedro Torres,usuario850@outlook.com,3204346071,,MASCULINO,BOGOTA,Tecnología,,99999999.0,2.2,pse,26-07-2020,21 May 2023,Inactivo,49.0,Centro
851,Luis Rivera,usuario851@yahoo.com,3127236331,36,m,Medellín,Alimentos,289254.67,3160256.05,6.4,,30-12-2022,31/05/2024,pendiente,19.0,Occidente
852,Juan González,,3156057007,67,m,Pereira,deportes,99518.63,4351969.16,6.7,PSE,03/04/2020,05-15-2020,inactivo,4.0,Occidente
853,Andrés Flores,usuario853@outlook.com,3151489923,,Female,barranquilla,deportes,106153.68,5414811.51,5.3,PSE,21-06-2020,26 Sep 2022,activo,11.0,Sur
854,,usuario854@yahoo.com,3119430989,35,Femenino,BOGOTA,Tecnología,426500.91,1678612.71,5.8,Tarjeta Crédito,30-05-2021,03/05/2022,ACTIVO,23.0,
855,Natalia Rodríguez,usuario855@yahoo.com,,41,FEMENINO,Cali,Deportes,13269.82,3193056.76,8.5,,11-02-2021,11-07-2021,pendiente,32.0,
856,Paola Martínez,usuario856@empresa.co,3103883241,43,m,Bucaramanga,Tecnología,122339.96,2798038.12,,Nequi,12 Aug 2021,2023-10-07,Activo,21.0,Occidente
857,Luis Gómez,usuario857@yahoo.com,3107518089,75,FEMENINO,Bucaramanga,Deportes,195719.7,4375526.41,6.0,tarjeta débito,2023-02-21,,pendiente,46.0,Oriente
858,Laura Rivera,usuario858@outlook.com,3011125921,39,Female,medellin,alimentos,56611.46,928857.64,9.1,Tarjeta Débito,19 Mar 2024,01-06-2023,Activo,23.0,Norte
859,Sandra Flores,usuario859@gmail.com,3151643272,49,M,Santa Marta,Deportes,234595.49,,3.6,PSE,04-14-2021,30/04/2024,pendiente,35.0,Sur
860,Andrés Flores,usuario860@outlook.com,3112987450,41,Male,Bogotá,ROPA,15961.69,4138092.26,,efectivo,2021-07-14,18-01-2021,ACTIVO,41.0,
861,Carlos Martínez,usuario861@empresa.co,,51,Male,CALI,Alimentos,12402.41,-1000.0,5.9,Tarjeta Débito,04-02-2020,2024-11-27,pendiente,32.0,
862,Sergio González,usuario862@outlook.com,,23,FEMENINO,barranquilla,Alimentos,862324.56,3210788.34,5.2,Nequi,16-12-2022,12-13-2023,Pendiente,5.0,
863,María Gómez,sin_email,3111339394,23,MASCULINO,Santa Marta,ROPA,5327.2,4346627.35,1.3,pse,09-09-2022,,pendiente,18.0,Oriente
864,Natalia Gómez,sin_email,3102828866,70,Male,barranquilla,deportes,421234.84,2007352.07,3.3,pse,20 Mar 2021,04/10/2020,Activo,21.0,Oriente
865,Pedro Ramírez,usuario865@gmail.com,,36,Male,  Cartagena  ,ROPA,99301.81,3083889.95,2.7,Efectivo,22/09/2024,23/02/2020,Cancelado,42.0,Occidente
866,María García,usuario866@hotmail.com,,23,Femenino,Medellín,Deportes,43040.93,2548093.49,2.9,tarjeta débito,2023-03-02,2024/11/01,Activo,9.0,Occidente
867,Diana Sánchez,usuario867@outlook.com,3156730402,36,Male,CALI,Electrónica,195336.71,,2.7,Tarjeta Crédito,2022/06/09,2023/04/02,activo,7.0,Norte
868,Andrés Rivera,usuario868@outlook.com,,56,,Manizales,alimentos,61440.18,4261057.65,2.1,,2021-12-12,2021/03/18,activo,40.0,Oriente
869,Pedro González,usuario869@gmail.com,3208874287,28,m,barranquilla,ROPA,87519.61,3111303.33,8.1,TARJETA CREDITO,04-04-2022,2021-11-28,Activo,21.0,Centro
870,Paola García,usuario870@empresa.co,3108020666,40,Female,medellin,Hogar,1535326.87,,7.0,PSE,02 Feb 2020,26/03/2024,pendiente,,Sur
871,Pedro López,usuario871@empresa.co,3008007232,64,F,Santa Marta,HOGAR,146357.25,3599225.87,4.2,Tarjeta Crédito,13-07-2023,2023/01/14,inactivo,38.0,Centro
872,Natalia García,usuario872@empresa.co,3103179509,40,MASCULINO,Pereira,ROPA,491423.06,3227928.26,4.6,Nequi,08-28-2023,2022-05-23,Activo,5.0,Oriente
873,Andrés Sánchez,usuario873@empresa.co,3105104231,45,Female,Cúcuta,Hogar,436824.73,3970217.24,4.5,Tarjeta Débito,2023/08/24,2024/04/24,ACTIVO,15.0,Sur
874,Sergio García,usuario874@outlook.com,3156592567,68,FEMENINO,Manizales,Tecnología,34543.72,3292071.32,7.1,,,2022-09-10,Activo,40.0,Centro
875,Ana Pérez,usuario875@outlook.com,3007194566,22,F,Manizales,Ropa,313360.9,3870968.4,,Tarjeta Crédito,11-16-2020,04/07/2023,Pendiente,39.0,Occidente
876,Natalia Martínez,usuario876@outlook.com,3153642358,43,f,  Cartagena  ,HOGAR,427819.96,3473547.69,2.1,pse,2020/12/19,09/08/2021,inactivo,20.0,Sur
877,Sandra Martínez,usuario877@gmail.com,3115360446,69,FEMENINO,BOGOTA,ROPA,54320.0,3104783.95,9.8,efectivo,2023-12-14,2020/09/30,Cancelado,34.0,
878,Pedro Sánchez,usuario878@outlook.com,3208773792,28,MASCULINO,Cali,Hogar,,3415616.52,7.3,Tarjeta Crédito,29/04/2020,07-31-2021,inactivo,15.0,Sur
879,Miguel Pérez,usuario879@hotmail.com,3016458357,27,Masculino,CALI,Deportes,34182.62,2099205.83,9.5,TARJETA CREDITO,06/01/2022,11-09-2023,inactivo,30.0,Sur
880,,usuario880@empresa.co,3006300111,61,Male,Santa Marta,electronica,129288.28,4108378.19,-1.0,pse,06-29-2021,06-01-2020,Cancelado,10.0,Oriente
881,Jorge Pérez,usuario881@empresa.co,3116190185,20,Female,Santa Marta,electronica,537477.93,2687120.58,8.5,TARJETA CREDITO,2022/04/18,12 Nov 2020,Cancelado,27.0,
882,María Flores,usuario882@empresa.co,3102503497,33,m,Manizales,electronica,61469.51,4881211.86,8.4,Tarjeta Débito,05/03/2024,2022-04-12,activo,35.0,
883,Sergio Sánchez,usuario883@yahoo.com,3108102980,41,Male,CALI,Deportes,454736.5,3556013.37,1.0,Tarjeta Crédito,10-07-2020,2020/07/03,inactivo,25.0,Centro
884,Luis Gómez,usuario884@outlook.com,3107352947,54,M,Barranquilla,alimentos,65506.07,5132893.16,3.0,Tarjeta Débito,19-10-2022,2021-01-16,Cancelado,32.0,Centro
885,Natalia Martínez,usuario885@hotmail.com,3152847560,,MASCULINO,Pereira,Electrónica,120987.41,3500366.39,9.8,Nequi,26-05-2022,2022-10-08,Cancelado,49.0,Occidente
886,Sandra Flores,usuario886@yahoo.com,3004417705,46,Femenino,Bogotá,ROPA,227925.21,3885142.99,6.8,PSE,19/07/2022,,ACTIVO,49.0,Oriente
887,María Rodríguez,usuario887@gmail.com,3129580571,41,Femenino,Bucaramanga,Electrónica,,4804040.84,9.0,,2022/11/15,07-01-2021,activo,17.0,Oriente
888,Jorge Pérez,usuario888@hotmail.com,3109973258,22,f,Medellín,Tecnología,110375.13,4074618.28,8.6,Efectivo,19 Apr 2022,2023/08/30,ACTIVO,2.0,Norte
889,Laura Flores,usuario889@empresa.co,3116082687,51,,CALI,alimentos,55658.67,3709543.12,7.3,pse,14-12-2023,03-28-2022,Pendiente,13.0,Norte
890,Andrés Ramírez,usuario890@outlook.com,3209285320,38,F,Medellín,HOGAR,12355.48,4484595.26,8.8,Tarjeta Crédito,20 May 2023,09/09/2020,Cancelado,,Sur
891,Diana Rodríguez,usuario891@hotmail.com,3204800890,33,Male,Bogotá,Electrónica,106661.5,1416841.58,3.6,efectivo,03 Aug 2020,03 Aug 2020,ACTIVO,19.0,Sur
892,Pedro Martínez,usuario892@outlook.com,3103240800,19,MASCULINO,BOGOTA,electronica,27261.48,2505960.1,5.5,,2020/01/25,11-25-2021,inactivo,26.0,Occidente
893,Juan Flores,usuario893@outlook.com,3019424645,49,Masculino,Barranquilla,Deportes,290014.92,1341248.07,1.1,tarjeta débito,19/04/2021,11/04/2020,ACTIVO,31.0,Norte
894,Laura López,usuario894@hotmail.com,,53,MASCULINO,Bucaramanga,Electrónica,55325.15,2997036.5,7.6,PSE,10-01-2024,10 Feb 2020,activo,,Occidente
895,María Torres,usuario895@outlook.com,3014602382,67,m,Barranquilla,alimentos,29914.43,2920774.45,8.3,Tarjeta Débito,27/08/2022,2020-09-09,pendiente,16.0,Sur
896,Miguel Ramírez,usuario896@empresa.co,no tiene,46,FEMENINO,Bucaramanga,Ropa,56941.61,4442710.55,3.8,Nequi,21-10-2023,04-06-2024,ACTIVO,49.0,Centro
897,Luis Rodríguez,usuario897@hotmail.com,3201639011,57,FEMENINO,Santa Marta,Alimentos,263633.34,5234753.07,2.3,pse,30/10/2020,25-09-2022,pendiente,45.0,Sur
898,Laura Rivera,usuario898@hotmail.com,3016861300,49,Male,Barranquilla,deportes,283816.33,3056721.89,1.6,PSE,04/10/2024,10-09-2020,activo,21.0,
899,Juan Rivera,usuario899@hotmail.com,3003126448,26,Male,Cúcuta,HOGAR,604847.5,5224825.99,4.3,Tarjeta Crédito,04 Oct 2024,02-01-2024,activo,7.0,Norte
900,Sergio Pérez,usuario900hotmail.com,3129668249,46,M,Cúcuta,deportes,8928064.0,2908987.88,6.0,,08-02-2022,2022/10/01,Cancelado,30.0,Sur
901,Sergio Torres,usuario901@outlook.com,3103712941,63,Female,Bucaramanga,deportes,180811.65,2460818.48,3.6,Tarjeta Crédito,2022/06/04,2023-11-21,inactivo,26.0,Sur
902,Sergio López,usuario902@hotmail.com,3121761373,23,Femenino,Cali,alimentos,22106.7,2406073.64,3.2,efectivo,2024/07/23,2023-11-09,pendiente,8.0,
903,Carlos Ramírez,usuario903@outlook.com,3123906367,72,MASCULINO,Bucaramanga,deportes,134572.72,,9.4,,03-11-2023,02-21-2020,Cancelado,15.0,
904,Ana López,usuario904@gmail.com,3015386747,60,FEMENINO,Santa Marta,Electrónica,12605.13,4129474.42,3.1,Nequi,23-08-2022,04-05-2023,Pendiente,21.0,
905,Pedro García,,3151007958,22,MASCULINO,Bogotá,Ropa,,4516679.45,1.8,Tarjeta Débito,27-06-2021,12/04/2023,inactivo,1.0,Sur
906,Paola López,usuario906@outlook.com,3119461481,36,MASCULINO,Bogotá,Ropa,,3570506.03,8.4,,21-05-2023,2024/10/29,pendiente,16.0,Oriente
907,Ana Sánchez,usuario907@empresa.co,3151620406,72,F,Bogotá,alimentos,62348.55,3241594.77,3.5,TARJETA CREDITO,2023-06-30,04 Nov 2021,pendiente,50.0,Centro
908,María Pérez,usuario908@outlook.com,3007427808,63,FEMENINO,  Cartagena  ,ROPA,150565.84,3257718.52,3.3,pse,30/05/2023,11-12-2022,inactivo,3.0,Norte
909,Diana Martínez,usuario909@yahoo.com,,58,FEMENINO,barranquilla,Alimentos,2981268.0,1615985.0,5.4,,2020/02/20,2024-07-22,Pendiente,27.0,Occidente
910,Luis Torres,sin_email,3013031915,41,Masculino,barranquilla,Ropa,465382.0,3885137.54,6.3,Nequi,07 May 2021,2021-10-07,ACTIVO,8.0,Oriente
911,,usuario911@yahoo.com,3129957067,25,M,Cúcuta,electronica,668733.71,2020439.82,9.6,efectivo,2020/05/02,28-10-2024,activo,8.0,
912,Carlos Ramírez,usuario912@outlook.com,3209972306,68,,Pereira,HOGAR,288606.54,5340914.93,3.2,tarjeta débito,,02-12-2020,Pendiente,40.0,Occidente
913,Luis Pérez,sin_email,3152449331,68,,Barranquilla,HOGAR,247021.74,3175616.01,7.7,Tarjeta Débito,01-09-2020,2023-04-01,Pendiente,35.0,
914,Carlos García,usuario914@empresa.co,3017582112,41,M,Medellín,alimentos,243199.21,99999999.0,2.0,,25-12-2022,24 Oct 2022,ACTIVO,12.0,Sur
915,Juan Ramírez,usuario915@empresa.co,3119522915,41,Masculino,Santa Marta,Hogar,206904.51,2350522.91,1.7,,,2023-03-16,pendiente,33.0,Sur
916,Carlos Flores,usuario916@empresa.co,3203348099,53,Femenino,Bogotá,Ropa,277081.55,2272298.3,5.4,pse,20/03/2023,18-06-2022,pendiente,34.0,Sur
917,Luis Rivera,usuario917@yahoo.com,3014818968,74,F,CALI,Deportes,75492.77,2985605.31,2.2,tarjeta débito,22-07-2020,27 Feb 2022,Cancelado,37.0,Norte
918,Pedro Ramírez,sin_email,3125820207,37,Female,CALI,electronica,345845.54,3883276.54,7.9,Tarjeta Débito,10/04/2024,2022/09/02,activo,49.0,Oriente
919,Diana Martínez,usuario919@outlook.com,3107706722,63,Femenino,Bogotá,Tecnología,445981.98,1783340.37,1.9,TARJETA CREDITO,,,Inactivo,23.0,Sur
920,Ana López,usuario920@gmail.com,,51,Female,Cúcuta,Electrónica,554010.65,99999999.0,2.4,Efectivo,24/02/2024,2023-10-15,Activo,32.0,Norte
921,María González,usuario921@gmail.com,3156317124,44,M,Santa Marta,Tecnología,583159.03,5092352.79,6.8,tarjeta débito,05-06-2022,2020/07/07,activo,,Sur
922,María López,usuario922@gmail.com,3157174215,22,Masculino,medellin,Hogar,11061.64,3118291.97,8.3,Tarjeta Crédito,03-15-2021,04/04/2023,inactivo,25.0,Norte
923,Pedro Ramírez,usuario923@outlook.com,3112129557,38,M,BOGOTA,Hogar,13563.59,1741660.57,3.0,pse,,11 Feb 2024,ACTIVO,31.0,Occidente
924,Sandra Flores,usuario924@hotmail.com,3202396959,46,M,Pereira,Ropa,6272.95,3422833.2,2.4,tarjeta débito,08 Mar 2022,2024/09/12,activo,47.0,Norte
925,Juan Rivera,usuario925hotmail.com,3005941708,51,F,Barranquilla,electronica,142619.34,2158019.55,4.9,Efectivo,2020-02-18,05-06-2021,Pendiente,4.0,
926,Luis Gómez,usuario926@yahoo.com,3106191397,74,m,Barranquilla,Alimentos,344881.14,2661868.81,9.9,,11-20-2024,29-11-2020,activo,48.0,
927,Diana González,usuario927@outlook.com,3007096899,53,f,medellin,Hogar,266723.47,3767693.45,4.8,tarjeta débito,29-08-2020,01/05/2023,pendiente,34.0,Norte
928,Laura González,usuario928@empresa.co,3113040806,29,M,Medellín,electronica,232898.33,3621009.94,2.3,efectivo,29/08/2022,10-16-2023,Cancelado,6.0,Oriente
929,Natalia Sánchez,usuario929@empresa.co,3202207142,26,F,  Cartagena  ,Alimentos,66777.38,2783360.21,5.0,Tarjeta Débito,09 Mar 2023,29 Apr 2022,Activo,42.0,Norte
930,Juan Flores,usuario930@yahoo.com,3154664723,73,MASCULINO,Pereira,Tecnología,50120.55,2283680.79,,pse,16-08-2023,27 Feb 2021,activo,1.0,Occidente
931,Paola López,usuario931@hotmail.com,no tiene,-5,Masculino,Pereira,electronica,132519.22,3738777.18,8.4,efectivo,,07-11-2021,Inactivo,38.0,
932,Paola Flores,usuario932@hotmail.com,3209835919,37,m,CALI,Hogar,,5548795.93,4.3,Tarjeta Crédito,2023/04/22,11 Jan 2024,pendiente,9.0,Occidente
933,Jorge López,,3118939623,38,m,Bucaramanga,Alimentos,150029.14,5451338.92,7.8,PSE,12-06-2022,20-09-2023,activo,49.0,Occidente
934,Pedro García,usuario934@outlook.com,3102743788,32,m,Cúcuta,Alimentos,113937.11,5022111.22,10.0,Tarjeta Débito,13 Dec 2024,03-10-2020,pendiente,47.0,Centro
935,Juan Torres,usuario935@yahoo.com,3112819180,51,M,Barranquilla,Electrónica,412806.59,6175069.22,5.3,,,2020-05-23,pendiente,4.0,Sur
936,Diana Pérez,usuario936@empresa.co,,72,M,Manizales,HOGAR,49588.08,0.0,2.9,Efectivo,26 Aug 2022,04-12-2020,Cancelado,44.0,Centro
937,María Rivera,usuario937@outlook.com,,0,Female,Barranquilla,Tecnología,252185.44,3047310.67,3.8,,18-01-2022,12-05-2021,ACTIVO,,
938,Luis Rodríguez,usuario938@gmail.com,3112038575,53,M,CALI,Tecnología,941544.47,5327399.16,1.1,tarjeta débito,2021/05/04,05-01-2022,inactivo,43.0,Occidente
939,Carlos Flores,usuario939@hotmail.com,3119598291,58,Femenino,  Cartagena  ,Ropa,,4400674.39,5.0,Tarjeta Crédito,19-12-2021,2023/05/19,inactivo,20.0,Oriente
940,Natalia García,usuario940@gmail.com,3102187779,52,FEMENINO,Bucaramanga,Alimentos,25407.22,4436702.68,8.6,PSE,2022-07-03,19 Apr 2022,Inactivo,33.0,Sur
941,Jorge Gómez,usuario941@gmail.com,3101950964,59,Masculino,Bogotá,Tecnología,14940.55,3011932.55,3.9,tarjeta débito,03/01/2022,02-01-2022,pendiente,9.0,Norte
942,Carlos Flores,usuario942@yahoo.com,3115830880,55,Masculino,Medellín,alimentos,681813.9,5063352.43,2.6,PSE,05-23-2020,12/01/2024,Activo,22.0,Occidente
943,Luis Gómez,usuario943@gmail.com,,60,m,Bogotá,Deportes,94510.56,3390501.83,,pse,2023-04-22,24-07-2023,Cancelado,1.0,Sur
